-1	14125375446.2	15848931924.6	17782794100.4	19952623149.7	22387211385.7	25118864315.1	28183829312.6	31622776601.7	35481338923.4	39810717055.3	44668359215.1	50118723362.7	56234132519.0	63095734448.0	70794578438.4	79432823472.4	89125093813.4	100000000000.0	112201845430.0	125892541179.0	141253754462.0	158489319246.0	177827941004.0	199526231497.0	223872113857.0	251188643151.0	281838293126.0	316227766017.0	354813389234.0	398107170553.0	446683592151.0	501187233627.0	562341325190.0	630957344480.0	707945784384.0	794328234724.0	891250938134.0	1e+12	1.1220184543e+12	1.25892541179e+12	1.41253754462e+12	1.58489319246e+12	1.77827941004e+12	1.99526231497e+12	2.23872113857e+12	2.51188643151e+12	2.81838293126e+12	3.16227766017e+12	3.54813389234e+12	3.98107170553e+12	4.46683592151e+12	5.01187233627e+12	5.6234132519e+12	6.3095734448e+12	7.07945784384e+12	7.94328234724e+12	8.91250938134e+12	1e+13	1.1220184543e+13	1.25892541179e+13	1.41253754462e+13	1.58489319246e+13	1.77827941004e+13	1.99526231497e+13	2.23872113857e+13	2.51188643151e+13	2.81838293126e+13	3.16227766017e+13	3.54813389234e+13	3.98107170553e+13	4.46683592151e+13	5.01187233627e+13	5.6234132519e+13	6.3095734448e+13	7.07945784384e+13	7.94328234724e+13	8.91250938134e+13	1e+14	1.1220184543e+14	1.25892541179e+14	1.41253754462e+14	1.58489319246e+14	1.77827941004e+14	1.99526231497e+14	2.23872113857e+14	2.51188643151e+14	2.81838293126e+14	3.16227766017e+14	3.54813389234e+14	3.98107170553e+14	4.46683592151e+14	5.01187233627e+14	5.6234132519e+14	6.3095734448e+14	7.07945784384e+14	7.94328234724e+14	8.91250938134e+14	1e+15
0.0	9.22141780199e-64	1.10566365516e-59	5.78232048379e-59	1.65844540926e-11	3.39098233471e-09	2.84779838305e-08	1.11591595963e-07	3.06876606166e-07	6.89799780643e-07	1.36066523886e-06	2.44195631295e-06	4.07300146069e-06	6.40855046228e-06	9.63127985655e-06	1.39692603419e-05	1.97169872658e-05	2.72679496804e-05	3.7156049925e-05	5.00985788723e-05	6.70250973808e-05	8.91047121237e-05	0.000117758019985	0.000154641580793	0.000201597352572	0.000260557578358	0.000333410583794	0.000421840274782	0.000527147296501	0.00065009702081	0.000790799765456	0.000948620232392	0.00112214700557	0.00130923665134	0.00150711792709	0.00171231977285	0.00192132286434	0.00213028539065	0.00233574499083	0.00253470663431	0.00272521597403	0.00290662620732	0.00307974510452	0.00324716040171	0.00341297310054	0.003582626265	0.00376249354428	0.00395948644668	0.00418005348412	0.00442983845718	0.0047129064557	0.0050316685395	0.00538604030008	0.00577369650133	0.00619065365907	0.00663132765949	0.00708955536147	0.00756403783961	0.00805629337682	0.00858178796444	0.00917190923909	0.00988269546332	0.0107992635059	0.0120455183	0.0137777706289	0.01616742127	0.0194532237982	0.0238201909022	0.0294863258007	0.0366314836966	0.0454496662696	0.0559024423092	0.0680362040997	0.0818389610704	0.0971044520149	0.113560966184	0.130912184183	0.148799799381	0.166829816307	0.184576800623	0.201617745872	0.217562750702	0.232067260312	0.244849930269	0.255687233038	0.264438210053	0.271021786425	0.275423148155	0.277283311937	0.275123873469	0.27143090585	0.265597962461	0.257933030672	0.248775031201	0.238443835652	0.227217048451	0.215360680018	0.203134743187	0.190748190333
0.01	9.11945912699e-64	1.09343904184e-59	5.71838892858e-59	2.43085411459e-11	3.86276171267e-09	3.08352522657e-08	1.1810937751e-07	3.20804736136e-07	7.15574545689e-07	1.40378284986e-06	2.5090324051e-06	4.17160933383e-06	6.54734315514e-06	9.81971780175e-06	1.42178346213e-05	2.00382829843e-05	2.76742998306e-05	3.76624489197e-05	5.07194956407e-05	6.77755730077e-05	8.99972310481e-05	0.000118800898155	0.000155836419124	0.000202935826426	0.000262018193548	0.000334954680364	0.000423410712246	0.000528663975205	0.000651457070407	0.000791880054881	0.000949278166872	0.00112222136186	0.00130855436039	0.00150550437307	0.0017095924962	0.0019173109903	0.00212482121754	0.00232870458212	0.00252600647887	0.00271483401526	0.00289458334388	0.00306611935674	0.00323211679074	0.00339676862394	0.00356557786232	0.00374506900526	0.00394208276867	0.00416318173297	0.00441362032912	0.0046977728692	0.00501776898387	0.00537317975397	0.00576193797019	0.00617958519977	0.00662056547187	0.00707879064944	0.00755276229027	0.00804412990516	0.00856880124552	0.00915871013133	0.00987115047366	0.010791728362	0.0120460333199	0.0137903836965	0.0161983197957	0.0195089669904	0.0239089871504	0.0296169564026	0.036811602447	0.0456855395351	0.0561954302508	0.0683821118186	0.0822290023559	0.0975269302413	0.113999541527	0.131347960448	0.149210502577	0.167191091063	0.184863454549	0.201806024506	0.217630410867	0.231997976011	0.244631276376	0.255312378367	0.263905159253	0.27033248129	0.274584157317	0.276311438218	0.274065063528	0.270293525326	0.264404983638	0.256707649989	0.247537953654	0.237214178169	0.226008887881	0.214187164015	0.2020073746	0.189674660471
0.02	9.01896641302e-64	1.08138988063e-59	5.65537529423e-59	3.01162191419e-11	4.20706432394e-09	3.2529693727e-08	1.22932872099e-07	3.3142278707e-07	7.3603638854e-07	1.43957069215e-06	2.5670359247e-06	4.259727018e-06	6.67431199034e-06	9.995513034e-06	1.44532174301e-05	2.03445198057e-05	2.80649986186e-05	3.81506865834e-05	5.13195683128e-05	6.85005668794e-05	9.08581496541e-05	0.000119804207454	0.000156981144587	0.00020421035872	0.000263397020641	0.000336395292608	0.000424849350916	0.000530017469217	0.000652617441901	0.000792718895127	0.000949648804251	0.00112196737762	0.00130750059623	0.00150346884179	0.00170639744876	0.00191279440584	0.00211883295777	0.00232111804188	0.0025167510891	0.00270386524594	0.00288189426747	0.00305187465937	0.00321655833031	0.00338008667445	0.00354814720703	0.00372719291513	0.00392426914613	0.004145590652	0.00439679413417	0.00468177340173	0.005002865827	0.005359592727	0.00574926043223	0.00616755933857	0.00660879367094	0.00706678245482	0.00753995654207	0.00803070856357	0.00855453113156	0.00914460482265	0.00985803726173	0.0107809768233	0.0120413195825	0.0137976961475	0.0162252863956	0.019562612833	0.0239964084014	0.0297456419437	0.0369866693768	0.0459080724566	0.0564676124083	0.0687019086047	0.0825916806264	0.0979234293267	0.11441162925	0.131752893014	0.149585715081	0.167513675008	0.185107972461	0.201947796272	0.217650622486	0.23188242846	0.24436886476	0.254894493222	0.263328245022	0.269599495536	0.273703977359	0.275303635131	0.272972859092	0.269127822808	0.263190227747	0.255466110985	0.246288565866	0.235972419735	0.224791839268	0.213007020305	0.200873497077	0.188594924637
0.03	8.91991311201e-64	1.06951277301e-59	5.59326120718e-59	3.05447166875e-11	4.26123457829e-09	3.2993825809e-08	1.24828623411e-07	3.36399073856e-07	7.46823428168e-07	1.46007298701e-06	2.60250817593e-06	4.31672753907e-06	6.76038886977e-06	1.01191028521e-05	1.46243187049e-05	2.05740528904e-05	2.83651640301e-05	3.85355244286e-05	5.18022834699e-05	6.90954856043e-05	9.1577048933e-05	0.000120654396324	0.000157963166016	0.000205314839128	0.000264601227379	0.000337659081156	0.00042611429008	0.000531202207589	0.000653620422889	0.00079341804329	0.000949899212777	0.00112161392394	0.00130637120074	0.00150138616519	0.00170318832499	0.00190826865035	0.0021128852544	0.0023135782432	0.00250753909738	0.00269295125336	0.00286933973965	0.00303777121166	0.00320108163815	0.00336354859061	0.00353084324045	0.00370957719896	0.00390656666899	0.00412834870319	0.00438029649665	0.00466636382968	0.00498862191713	0.00534633994763	0.00573713190012	0.00615620739975	0.00659770000635	0.0070555353537	0.00752824720878	0.00801803858445	0.00854141757793	0.00913089585944	0.00984537811426	0.0107723669908	0.0120408191863	0.0138096033451	0.0162556911781	0.0196191572215	0.0240874594766	0.0298779143128	0.0371645417512	0.046139542769	0.0567519114382	0.069035837006	0.0829692719011	0.0983310348632	0.114833308526	0.132169666812	0.149973545121	0.16784730924	0.185364573715	0.202106717594	0.217691169304	0.231786234507	0.244123540237	0.254495019786	0.26277479342	0.26889518444	0.272853739226	0.274322446471	0.271907079086	0.267985674847	0.261994534651	0.254238860573	0.245051219771	0.234744616838	0.223587757933	0.211838894973	0.199751461401	0.187527306947
0.04	8.82226852111e-64	1.05780525445e-59	5.53203382464e-59	3.0932619877e-11	4.35824992036e-09	3.36908932676e-08	1.26889259323e-07	3.41266191102e-07	7.57381396887e-07	1.48066658903e-06	2.6388382278e-06	4.37557578891e-06	6.84952994203e-06	1.02475905073e-05	1.48010262036e-05	2.08096534908e-05	2.86720936782e-05	3.89246146734e-05	5.22880437096e-05	6.96897704056e-05	9.228916953e-05	0.000121489578387	0.000158918700125	0.000206377455579	0.000265743419793	0.000338837451127	0.000427264457015	0.000532238541748	0.000654434617376	0.000793882392998	0.000949868145043	0.00112092302021	0.00130484666703	0.00149886329326	0.00169947533974	0.00190323182192	0.00210633464961	0.00230541744797	0.00249768290471	0.00268138440463	0.00285609347804	0.00302296389536	0.00318489552026	0.00334624957998	0.00351277513772	0.00369106689465	0.00388805928592	0.00411014314056	0.00436273765836	0.00464969794201	0.00497288591398	0.00533160886645	0.00572317209946	0.00614265002368	0.00658426765974	0.00704164042149	0.00751355806316	0.00800231567141	0.00852462740289	0.00911382178535	0.00982929285735	0.0107596419975	0.0120350721228	0.0138153986911	0.0162793090821	0.0196670309089	0.0241667632369	0.0299955905865	0.0373253863871	0.0463480998611	0.0570077667845	0.0693349379839	0.083304221993	0.098688908541	0.115198137048	0.132521050942	0.15028947748	0.168104210297	0.185539542851	0.202178278321	0.217640691917	0.231599401146	0.243790232803	0.254009258702	0.262136275358	0.268108223866	0.271926820354	0.273272593773	0.270777527351	0.26678684678	0.260749750957	0.252969069435	0.243776488596	0.233482062083	0.222352352429	0.210642122689	0.19860358614	0.186435433204
0.05	8.72601097105e-64	1.046263802e-59	5.47167527937e-59	3.12803591828e-11	4.40949706933e-09	3.40762810806e-08	1.2842277675e-07	3.45574192184e-07	7.67304379901e-07	1.5005851827e-06	2.67497514961e-06	4.43574830409e-06	6.94257201199e-06	1.03831260348e-05	1.49896462158e-05	2.10630151084e-05	2.90015874177e-05	3.9344173252e-05	5.28100959238e-05	7.03264201001e-05	9.30512192581e-05	0.000122382948134	0.000159941260079	0.000207515759374	0.000266970464699	0.000340109816975	0.00042851818852	0.00053338844296	0.000655375973354	0.000794490297081	0.000950002488749	0.00112042717911	0.00130355196399	0.00149659125064	0.00169605866471	0.00189850270295	0.00210017029259	0.0022977072024	0.00248833344802	0.00267037983664	0.00284347955467	0.0030088367567	0.00316944516987	0.00332973172031	0.00349546437248	0.00367335253766	0.00387028042424	0.00409268542929	0.00434586908133	0.00463360076024	0.00495771232181	0.00531729189082	0.00570948626027	0.00612940858738	0.00657096950336	0.00702785751806	0.00749895211886	0.00798642188985	0.0085076230486	0.00909613058522	0.00981219610581	0.0107453853199	0.0120272460348	0.013818072385	0.0162985823033	0.0197088885622	0.0242379955962	0.0301026408885	0.037473027202	0.0465399637463	0.0572438080964	0.0696109265038	0.0836121479226	0.0990176851472	0.115530659124	0.132837727027	0.150568001373	0.168321621461	0.185672954443	0.202206913806	0.217546393071	0.231367737117	0.243411630764	0.253479609654	0.261455515758	0.267280545595	0.270960361	0.272185407949	0.26961324492	0.265555666751	0.259474389318	0.251671547528	0.242476163568	0.232196392107	0.22109525716	0.209425999393	0.197437637571	0.18532690137
0.06	8.63111876663e-64	1.03488597234e-59	5.41217252643e-59	3.16021109991e-11	4.46080388654e-09	3.46148568604e-08	1.30370727337e-07	3.50568564008e-07	7.78126707904e-07	1.52098344874e-06	2.70972622317e-06	4.49065473178e-06	7.02453409863e-06	1.04998320526e-05	1.51505455117e-05	2.12778670446e-05	2.9282522898e-05	3.97019356119e-05	5.32579432853e-05	7.08760483528e-05	9.37111794303e-05	0.000123156304769	0.000160824295584	0.000208495018873	0.000268018604261	0.000341181113259	0.000429549416422	0.000534296280997	0.000656053234172	0.000794810870045	0.000949819436015	0.00111958369254	0.00130188768595	0.00149394082167	0.00169226220685	0.00189340163217	0.00209359677869	0.00228956210032	0.00247856395483	0.00265895609523	0.00283042638931	0.0029942675283	0.00315354574764	0.00331275760814	0.0034777365374	0.00365519980236	0.00385202917971	0.00407476621441	0.00432852191934	0.00461704291686	0.00494203119712	0.00530240105592	0.00569532609378	0.00611548634005	0.00655698387399	0.00701336758888	0.00748345758703	0.00796972114152	0.0084897487018	0.00907748377197	0.00979425385302	0.0107300435557	0.0120180368831	0.0138191114754	0.0163156967659	0.0197481372043	0.0243059270916	0.0302056154327	0.0376155272925	0.0467255744702	0.0574720393848	0.069876985399	0.0839081624485	0.0993309146856	0.115845203924	0.133132912775	0.150821901775	0.168511470446	0.185776867714	0.20220432331	0.217419896028	0.231103971105	0.243001857131	0.252919104467	0.260744460588	0.266423593167	0.269966589678	0.271073028575	0.268425604196	0.264303275933	0.258180232948	0.250356202472	0.241159855993	0.230896054646	0.219825183392	0.208197019916	0.19625986413	0.184208436351
0.07	8.53756616039e-64	1.02366875425e-59	5.35350920462e-59	3.18785264719e-11	4.51482378433e-09	3.49806882658e-08	1.31736981554e-07	3.54499585585e-07	7.87448291099e-07	1.53991400153e-06	2.74399456264e-06	4.54720952221e-06	7.1112084353e-06	1.06251394254e-05	1.53233945027e-05	2.15079025732e-05	2.95786877138e-05	4.00761640982e-05	5.37196661523e-05	7.14347459374e-05	9.43733027195e-05	0.00012392334347	0.000161689704443	0.000209441360795	0.000269014075561	0.000342177204084	0.000430476370041	0.000535064151148	0.000656552897195	0.000794912390635	0.000949379535942	0.00111843938743	0.00129987480203	0.00149088420166	0.00168800088678	0.00188776961603	0.00208648746036	0.00228083855938	0.00246815669164	0.00264684505601	0.00281667585009	0.0029789613272	0.00313688311531	0.0032949715779	0.00345915165235	0.00363614293731	0.0038328977021	0.00405584039373	0.00431010859655	0.0045993414616	0.00492510262577	0.00528632305365	0.00567969606565	0.00610030187091	0.00654157421822	0.00699754693868	0.00746652646635	0.00795161143205	0.00847053766956	0.00905764411432	0.00977497832906	0.0107132214181	0.0120069713891	0.0138177503798	0.016329646721	0.0197831301258	0.0243681258679	0.0303009411724	0.0377479809475	0.0468985950977	0.0576846070164	0.070124778457	0.0841837680439	0.099622178828	0.116135276176	0.133403203684	0.151051045938	0.168677340161	0.185857598541	0.20218084728	0.21727569702	0.230826545834	0.242582612673	0.252354593925	0.260035728215	0.265575955249	0.268988333382	0.269981174118	0.267262165004	0.263078172475	0.256915731045	0.249073787408	0.239877630174	0.22962985383	0.218588483056	0.207001705957	0.19511462018	0.183119867222
0.08	8.44532652768e-64	1.01260917071e-59	5.29567107161e-59	3.20421652706e-11	4.64118408996e-09	3.56717701758e-08	1.33933855891e-07	3.59861959265e-07	7.98566722641e-07	1.5604900285e-06	2.77890567364e-06	4.60249314594e-06	7.19375253262e-06	1.07425163244e-05	1.54843420016e-05	2.1722003511e-05	2.9856786406e-05	4.04297640129e-05	5.41603699248e-05	7.19729846979e-05	9.50169936534e-05	0.000124675067015	0.000162544642686	0.000210383800932	0.0002700148767	0.000343190282022	0.00043143759781	0.000535889484915	0.00065713924098	0.000795135929085	0.000949101158055	0.00111751142034	0.00129813769062	0.00148817699189	0.00168415634867	0.00188264577976	0.00207994309375	0.00227277167838	0.00245850553402	0.00263562453062	0.00280388007589	0.00296471331472	0.00312133748452	0.00327836954959	0.00344177804008	0.00361834706654	0.00381503018429	0.0040382063574	0.00429304087536	0.00458293145833	0.00490953412295	0.00527133427603	0.00566551000078	0.00608614326993	0.00652740601741	0.00698270490193	0.0074508629488	0.00793460693064	0.00845227739472	0.00903879228202	0.00975697416014	0.0106979079052	0.0119974661582	0.0138174742948	0.0163439692612	0.019817574708	0.0244290366181	0.0303944287321	0.0378783040332	0.0470688710882	0.0578933555952	0.0703671439053	0.0844520749384	0.0999052709608	0.116417686665	0.133666246059	0.151273341216	0.16883671867	0.18593167543	0.202148460409	0.217119606566	0.230534111655	0.24214699872	0.251773342152	0.259310999985	0.264713538932	0.267997281176	0.268878816311	0.266090422096	0.261846943766	0.255646948337	0.24778742346	0.238591938883	0.228361460436	0.217351612041	0.205807359959	0.193971223052	0.182033805947
