1.000000e-05	1.2171e-03	1.2171e-03	1.2171e-03	1.2171e-03	1.2171e-03	1.2171e-03	1.2171e-03	1.2171e-03	1.2171e-03	1.2171e-03	1.2172e-03	1.2172e-03	1.2172e-03	1.2172e-03	1.2173e-03	1.2173e-03	1.2174e-03	1.2174e-03
1.071519e-05	1.2171e-03	1.2171e-03	1.2171e-03	1.2171e-03	1.2171e-03	1.2171e-03	1.2171e-03	1.2171e-03	1.2171e-03	1.2172e-03	1.2172e-03	1.2172e-03	1.2172e-03	1.2173e-03	1.2173e-03	1.2173e-03	1.2174e-03	1.2174e-03
1.148154e-05	1.2171e-03	1.2171e-03	1.2171e-03	1.2171e-03	1.2171e-03	1.2171e-03	1.2171e-03	1.2171e-03	1.2171e-03	1.2172e-03	1.2172e-03	1.2172e-03	1.2173e-03	1.2173e-03	1.2173e-03	1.2174e-03	1.2174e-03	1.2175e-03
1.230269e-05	1.2171e-03	1.2171e-03	1.2171e-03	1.2171e-03	1.2171e-03	1.2171e-03	1.2171e-03	1.2171e-03	1.2172e-03	1.2172e-03	1.2172e-03	1.2172e-03	1.2173e-03	1.2173e-03	1.2174e-03	1.2174e-03	1.2174e-03	1.2175e-03
1.318257e-05	1.2171e-03	1.2171e-03	1.2171e-03	1.2171e-03	1.2171e-03	1.2171e-03	1.2171e-03	1.2172e-03	1.2172e-03	1.2172e-03	1.2172e-03	1.2173e-03	1.2173e-03	1.2173e-03	1.2174e-03	1.2174e-03	1.2175e-03	1.2175e-03
1.412538e-05	1.2171e-03	1.2171e-03	1.2171e-03	1.2171e-03	1.2171e-03	1.2171e-03	1.2171e-03	1.2172e-03	1.2172e-03	1.2172e-03	1.2172e-03	1.2173e-03	1.2173e-03	1.2174e-03	1.2174e-03	1.2175e-03	1.2175e-03	1.2176e-03
1.513561e-05	1.2171e-03	1.2171e-03	1.2171e-03	1.2171e-03	1.2171e-03	1.2171e-03	1.2172e-03	1.2172e-03	1.2172e-03	1.2172e-03	1.2173e-03	1.2173e-03	1.2173e-03	1.2174e-03	1.2174e-03	1.2175e-03	1.2175e-03	1.2176e-03
1.621810e-05	1.2171e-03	1.2171e-03	1.2171e-03	1.2171e-03	1.2171e-03	1.2171e-03	1.2172e-03	1.2172e-03	1.2172e-03	1.2172e-03	1.2173e-03	1.2173e-03	1.2174e-03	1.2174e-03	1.2175e-03	1.2175e-03	1.2176e-03	1.2177e-03
1.737801e-05	1.2171e-03	1.2171e-03	1.2171e-03	1.2171e-03	1.2171e-03	1.2172e-03	1.2172e-03	1.2172e-03	1.2172e-03	1.2172e-03	1.2173e-03	1.2173e-03	1.2174e-03	1.2174e-03	1.2175e-03	1.2176e-03	1.2176e-03	1.2177e-03
1.862087e-05	1.2171e-03	1.2171e-03	1.2171e-03	1.2171e-03	1.2171e-03	1.2172e-03	1.2172e-03	1.2172e-03	1.2172e-03	1.2173e-03	1.2173e-03	1.2174e-03	1.2174e-03	1.2175e-03	1.2175e-03	1.2176e-03	1.2177e-03	1.2178e-03
1.995262e-05	1.2171e-03	1.2171e-03	1.2171e-03	1.2171e-03	1.2172e-03	1.2172e-03	1.2172e-03	1.2172e-03	1.2173e-03	1.2173e-03	1.2173e-03	1.2174e-03	1.2174e-03	1.2175e-03	1.2176e-03	1.2176e-03	1.2177e-03	1.2178e-03
2.137962e-05	1.2171e-03	1.2171e-03	1.2171e-03	1.2172e-03	1.2172e-03	1.2172e-03	1.2172e-03	1.2172e-03	1.2173e-03	1.2173e-03	1.2174e-03	1.2174e-03	1.2175e-03	1.2175e-03	1.2176e-03	1.2177e-03	1.2178e-03	1.2179e-03
2.290868e-05	1.2171e-03	1.2172e-03	1.2172e-03	1.2172e-03	1.2172e-03	1.2172e-03	1.2172e-03	1.2173e-03	1.2173e-03	1.2173e-03	1.2174e-03	1.2174e-03	1.2175e-03	1.2176e-03	1.2177e-03	1.2177e-03	1.2178e-03	1.2180e-03
2.454709e-05	1.2172e-03	1.2172e-03	1.2172e-03	1.2172e-03	1.2172e-03	1.2172e-03	1.2172e-03	1.2173e-03	1.2173e-03	1.2173e-03	1.2174e-03	1.2175e-03	1.2175e-03	1.2176e-03	1.2177e-03	1.2178e-03	1.2179e-03	1.2180e-03
2.630268e-05	1.2172e-03	1.2172e-03	1.2172e-03	1.2172e-03	1.2172e-03	1.2172e-03	1.2173e-03	1.2173e-03	1.2173e-03	1.2174e-03	1.2174e-03	1.2175e-03	1.2176e-03	1.2177e-03	1.2178e-03	1.2179e-03	1.2179e-03	1.2181e-03
2.818383e-05	1.2172e-03	1.2172e-03	1.2172e-03	1.2172e-03	1.2172e-03	1.2173e-03	1.2173e-03	1.2173e-03	1.2174e-03	1.2174e-03	1.2175e-03	1.2175e-03	1.2176e-03	1.2177e-03	1.2178e-03	1.2179e-03	1.2180e-03	1.2182e-03
3.019952e-05	1.2172e-03	1.2172e-03	1.2172e-03	1.2172e-03	1.2172e-03	1.2173e-03	1.2173e-03	1.2173e-03	1.2174e-03	1.2174e-03	1.2175e-03	1.2176e-03	1.2177e-03	1.2178e-03	1.2179e-03	1.2180e-03	1.2181e-03	1.2183e-03
3.235937e-05	1.2172e-03	1.2172e-03	1.2172e-03	1.2172e-03	1.2172e-03	1.2173e-03	1.2173e-03	1.2174e-03	1.2174e-03	1.2175e-03	1.2175e-03	1.2176e-03	1.2177e-03	1.2178e-03	1.2180e-03	1.2181e-03	1.2182e-03	1.2183e-03
3.467369e-05	1.2172e-03	1.2172e-03	1.2172e-03	1.2172e-03	1.2173e-03	1.2173e-03	1.2174e-03	1.2174e-03	1.2174e-03	1.2175e-03	1.2176e-03	1.2177e-03	1.2178e-03	1.2179e-03	1.2180e-03	1.2181e-03	1.2182e-03	1.2184e-03
3.715352e-05	1.2172e-03	1.2172e-03	1.2173e-03	1.2173e-03	1.2173e-03	1.2173e-03	1.2174e-03	1.2174e-03	1.2175e-03	1.2175e-03	1.2176e-03	1.2177e-03	1.2178e-03	1.2179e-03	1.2181e-03	1.2182e-03	1.2183e-03	1.2185e-03
3.981072e-05	1.2173e-03	1.2173e-03	1.2173e-03	1.2173e-03	1.2173e-03	1.2174e-03	1.2174e-03	1.2175e-03	1.2175e-03	1.2176e-03	1.2177e-03	1.2178e-03	1.2179e-03	1.2180e-03	1.2182e-03	1.2183e-03	1.2184e-03	1.2187e-03
4.265795e-05	1.2173e-03	1.2173e-03	1.2173e-03	1.2173e-03	1.2173e-03	1.2174e-03	1.2174e-03	1.2175e-03	1.2175e-03	1.2176e-03	1.2177e-03	1.2178e-03	1.2179e-03	1.2181e-03	1.2183e-03	1.2184e-03	1.2185e-03	1.2188e-03
4.570882e-05	1.2173e-03	1.2173e-03	1.2173e-03	1.2173e-03	1.2174e-03	1.2174e-03	1.2175e-03	1.2175e-03	1.2176e-03	1.2176e-03	1.2178e-03	1.2179e-03	1.2180e-03	1.2181e-03	1.2183e-03	1.2185e-03	1.2186e-03	1.2189e-03
4.897788e-05	1.2173e-03	1.2173e-03	1.2173e-03	1.2173e-03	1.2174e-03	1.2174e-03	1.2175e-03	1.2176e-03	1.2176e-03	1.2177e-03	1.2178e-03	1.2179e-03	1.2181e-03	1.2182e-03	1.2184e-03	1.2186e-03	1.2187e-03	1.2190e-03
5.248075e-05	1.2173e-03	1.2173e-03	1.2174e-03	1.2174e-03	1.2174e-03	1.2175e-03	1.2175e-03	1.2176e-03	1.2177e-03	1.2177e-03	1.2179e-03	1.2180e-03	1.2182e-03	1.2183e-03	1.2185e-03	1.2187e-03	1.2189e-03	1.2192e-03
5.623413e-05	1.2174e-03	1.2174e-03	1.2174e-03	1.2174e-03	1.2174e-03	1.2175e-03	1.2176e-03	1.2176e-03	1.2177e-03	1.2178e-03	1.2179e-03	1.2181e-03	1.2183e-03	1.2184e-03	1.2187e-03	1.2188e-03	1.2190e-03	1.2193e-03
6.025596e-05	1.2174e-03	1.2174e-03	1.2174e-03	1.2174e-03	1.2175e-03	1.2175e-03	1.2176e-03	1.2177e-03	1.2178e-03	1.2178e-03	1.2180e-03	1.2182e-03	1.2183e-03	1.2185e-03	1.2188e-03	1.2190e-03	1.2191e-03	1.2195e-03
6.456542e-05	1.2174e-03	1.2174e-03	1.2174e-03	1.2175e-03	1.2175e-03	1.2176e-03	1.2177e-03	1.2177e-03	1.2178e-03	1.2179e-03	1.2181e-03	1.2182e-03	1.2184e-03	1.2186e-03	1.2189e-03	1.2191e-03	1.2193e-03	1.2197e-03
6.918310e-05	1.2175e-03	1.2175e-03	1.2175e-03	1.2175e-03	1.2175e-03	1.2176e-03	1.2177e-03	1.2178e-03	1.2179e-03	1.2180e-03	1.2182e-03	1.2183e-03	1.2185e-03	1.2187e-03	1.2190e-03	1.2193e-03	1.2195e-03	1.2199e-03
7.413102e-05	1.2175e-03	1.2175e-03	1.2175e-03	1.2175e-03	1.2176e-03	1.2177e-03	1.2178e-03	1.2178e-03	1.2179e-03	1.2180e-03	1.2182e-03	1.2184e-03	1.2186e-03	1.2189e-03	1.2192e-03	1.2194e-03	1.2196e-03	1.2201e-03
7.943282e-05	1.2175e-03	1.2175e-03	1.2175e-03	1.2176e-03	1.2176e-03	1.2177e-03	1.2178e-03	1.2179e-03	1.2180e-03	1.2181e-03	1.2183e-03	1.2185e-03	1.2188e-03	1.2190e-03	1.2193e-03	1.2196e-03	1.2198e-03	1.2203e-03
8.511380e-05	1.2176e-03	1.2176e-03	1.2176e-03	1.2176e-03	1.2177e-03	1.2178e-03	1.2179e-03	1.2180e-03	1.2181e-03	1.2182e-03	1.2184e-03	1.2186e-03	1.2189e-03	1.2191e-03	1.2195e-03	1.2198e-03	1.2200e-03	1.2205e-03
9.120108e-05	1.2176e-03	1.2176e-03	1.2176e-03	1.2176e-03	1.2177e-03	1.2178e-03	1.2179e-03	1.2180e-03	1.2182e-03	1.2183e-03	1.2185e-03	1.2188e-03	1.2190e-03	1.2193e-03	1.2197e-03	1.2200e-03	1.2203e-03	1.2208e-03
9.772372e-05	1.2176e-03	1.2176e-03	1.2177e-03	1.2177e-03	1.2178e-03	1.2179e-03	1.2180e-03	1.2181e-03	1.2182e-03	1.2184e-03	1.2186e-03	1.2189e-03	1.2192e-03	1.2194e-03	1.2199e-03	1.2202e-03	1.2205e-03	1.2211e-03
1.047129e-04	1.2177e-03	1.2177e-03	1.2177e-03	1.2177e-03	1.2178e-03	1.2179e-03	1.2181e-03	1.2182e-03	1.2183e-03	1.2185e-03	1.2188e-03	1.2190e-03	1.2193e-03	1.2196e-03	1.2201e-03	1.2204e-03	1.2207e-03	1.2214e-03
1.122018e-04	1.2177e-03	1.2177e-03	1.2178e-03	1.2178e-03	1.2179e-03	1.2180e-03	1.2181e-03	1.2183e-03	1.2184e-03	1.2186e-03	1.2189e-03	1.2192e-03	1.2195e-03	1.2198e-03	1.2203e-03	1.2207e-03	1.2210e-03	1.2217e-03
1.202264e-04	1.2178e-03	1.2178e-03	1.2178e-03	1.2179e-03	1.2179e-03	1.2181e-03	1.2182e-03	1.2184e-03	1.2185e-03	1.2187e-03	1.2190e-03	1.2193e-03	1.2197e-03	1.2200e-03	1.2205e-03	1.2209e-03	1.2213e-03	1.2220e-03
1.288250e-04	1.2178e-03	1.2179e-03	1.2179e-03	1.2179e-03	1.2180e-03	1.2181e-03	1.2183e-03	1.2185e-03	1.2186e-03	1.2188e-03	1.2192e-03	1.2195e-03	1.2199e-03	1.2202e-03	1.2208e-03	1.2212e-03	1.2216e-03	1.2224e-03
1.380384e-04	1.2179e-03	1.2179e-03	1.2179e-03	1.2180e-03	1.2181e-03	1.2182e-03	1.2184e-03	1.2186e-03	1.2188e-03	1.2189e-03	1.2193e-03	1.2197e-03	1.2201e-03	1.2205e-03	1.2211e-03	1.2215e-03	1.2219e-03	1.2227e-03
1.479108e-04	1.2180e-03	1.2180e-03	1.2180e-03	1.2181e-03	1.2181e-03	1.2183e-03	1.2185e-03	1.2187e-03	1.2189e-03	1.2191e-03	1.2195e-03	1.2199e-03	1.2203e-03	1.2207e-03	1.2213e-03	1.2218e-03	1.2223e-03	1.2231e-03
1.584893e-04	1.2180e-03	1.2181e-03	1.2181e-03	1.2181e-03	1.2182e-03	1.2184e-03	1.2186e-03	1.2188e-03	1.2190e-03	1.2192e-03	1.2197e-03	1.2201e-03	1.2205e-03	1.2210e-03	1.2217e-03	1.2222e-03	1.2226e-03	1.2236e-03
1.698244e-04	1.2181e-03	1.2181e-03	1.2182e-03	1.2182e-03	1.2183e-03	1.2185e-03	1.2187e-03	1.2189e-03	1.2192e-03	1.2194e-03	1.2198e-03	1.2203e-03	1.2208e-03	1.2212e-03	1.2220e-03	1.2225e-03	1.2231e-03	1.2241e-03
1.819701e-04	1.2182e-03	1.2182e-03	1.2182e-03	1.2183e-03	1.2184e-03	1.2186e-03	1.2188e-03	1.2191e-03	1.2193e-03	1.2196e-03	1.2200e-03	1.2205e-03	1.2211e-03	1.2215e-03	1.2223e-03	1.2229e-03	1.2235e-03	1.2246e-03
1.949845e-04	1.2183e-03	1.2183e-03	1.2183e-03	1.2184e-03	1.2185e-03	1.2187e-03	1.2190e-03	1.2192e-03	1.2195e-03	1.2197e-03	1.2203e-03	1.2208e-03	1.2213e-03	1.2219e-03	1.2227e-03	1.2233e-03	1.2240e-03	1.2251e-03
