1.000e+09	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00
1.259e+09	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00
1.585e+09	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	5.84004284e-06
1.995e+09	1.98327309e-02	2.01654852e-02	2.07037018e-02	2.18053460e-02	2.21363748e-02	3.16871174e-02	4.68734656e-02	5.52303591e-02	6.38147215e-02	8.19484470e-02	1.00713581e-01	1.23202809e-01	1.43328083e-01	1.70072293e-01	1.76299781e-01	1.66664117e-01	1.22735773e-01	8.00379262e-02	4.46122885e-02	9.32251807e-06
2.512e+09	3.37522074e-02	3.43440036e-02	3.52975177e-02	3.72606212e-02	3.78547450e-02	5.52679876e-02	8.40883623e-02	1.00312350e-01	1.17250832e-01	1.54686738e-01	1.95596782e-01	2.46936363e-01	2.96063606e-01	3.68159290e-01	3.94396534e-01	3.79306051e-01	2.82260349e-01	1.84400359e-01	1.06318606e-01	1.06937139e-05
3.162e+09	4.50520850e-02	4.58589643e-02	4.71491334e-02	4.98297143e-02	5.06387990e-02	7.47011748e-02	1.15590865e-01	1.38940691e-01	1.63524902e-01	2.19635395e-01	2.82845766e-01	3.64955697e-01	4.47039886e-01	5.75190400e-01	6.27648930e-01	6.08231224e-01	4.54492443e-01	2.90839348e-01	1.75537821e-01	1.14593730e-05
3.981e+09	5.74752731e-02	5.85347584e-02	6.02103244e-02	6.37319772e-02	6.47941177e-02	9.68894930e-02	1.53282099e-01	1.86007233e-01	2.20829662e-01	3.03149857e-01	4.00385843e-01	5.28916913e-01	6.64225549e-01	8.84915586e-01	9.81008263e-01	9.60737811e-01	7.19550589e-01	4.50547618e-01	2.80670135e-01	1.19986367e-05
5.012e+09	7.50907618e-02	7.65448181e-02	7.88196020e-02	8.36563366e-02	8.51107456e-02	1.30242195e-01	2.12821916e-01	2.61871012e-01	3.15102120e-01	4.45245328e-01	6.02713293e-01	8.24341229e-01	1.06111967e+00	1.45596302e+00	1.63510888e+00	1.60921091e+00	1.20335935e+00	7.34842330e-01	4.63083416e-01	1.24169036e-05
6.310e+09	1.00052154e-01	1.02105688e-01	1.05296556e-01	1.12117353e-01	1.14169484e-01	1.79373077e-01	3.02926210e-01	3.77956793e-01	4.60886395e-01	6.69312117e-01	9.27473642e-01	1.29801731e+00	1.69940640e+00	2.37150473e+00	2.67686013e+00	2.63870343e+00	1.96553796e+00	1.17365132e+00	7.34666972e-01	1.27386788e-05
7.943e+09	1.39717354e-01	1.42745973e-01	1.47441298e-01	1.57553145e-01	1.60612972e-01	2.59360538e-01	4.51585170e-01	5.70421464e-01	7.03647598e-01	1.04395887e+00	1.46845147e+00	2.07904932e+00	2.74083999e+00	3.84188643e+00	4.33157239e+00	4.25292323e+00	3.14429851e+00	1.84503671e+00	1.13825717e+00	1.29815156e-05
